probe,session_id,agent,model,seq,tool_use_id,tool_kind,file_path,result_chars,result_bytes,gzip_bytes,gzip_ratio,bucket
bash,019e89b2-44f8-7393-aa5f-ca3123a80a76-c79e0a65849d,codex,gpt-5.5,75,call_fsE4jgQuaHYoLVFx1bjuwudm,bash,,2088,2088,923,2.2621885157096426,2-3
bash,019e89b2-44f8-7393-aa5f-ca3123a80a76-c79e0a65849d,codex,gpt-5.5,974,call_knHEfqPbxDe1vUPAHRA8CBjF,bash,,1893,2439,634,3.8470031545741326,3-5
bash,019e89b2-44f8-7393-aa5f-ca3123a80a76-c79e0a65849d,codex,gpt-5.5,1787,call_vvHV2cLxTeSayyL7nOyObDyN,bash,,1336,1336,378,3.5343915343915344,3-5
bash,019e89b2-44f8-7393-aa5f-ca3123a80a76-c79e0a65849d,codex,gpt-5.5,1803,call_ysQyF4Vcebk5jkCHAVoKAKWl,bash,,133,133,122,1.0901639344262295,<2
bash,019e89b2-44f8-7393-aa5f-ca3123a80a76-c79e0a65849d,codex,gpt-5.5,1839,call_Ah02O1SHyhGRuhAyRHGtdPOX,bash,,602,602,406,1.4827586206896552,<2
bash,019e8b3e-5b1f-7c23-82f5-c27c08733024-ce191e3787d4,codex,gpt-5.5,1282,call_s5EOUldYxl8e6Wkp7zuukdy4,bash,,1192,1192,616,1.9350649350649352,<2
bash,019e8b3e-5b1f-7c23-82f5-c27c08733024-e5a58c0a9add,codex,gpt-5.5,1096,call_coMeYASlCY4F3rUOcFYH9Imn,bash,,308,308,244,1.2622950819672132,<2
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,codex,gpt-5.5,1095,call_F6DJO8itHqUcfbgv0ODEgQmq,bash,,40153,40157,7758,5.176205207527714,5-10
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,codex,gpt-5.5,1453,call_7Wli45ag4ZoxvELL08opVMsn,bash,,13028,13028,3074,4.238126219908914,3-5
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,codex,gpt-5.5,1850,call_k7L2J8I8GivGSiZKJU2tfv7C,bash,,2335,2335,626,3.730031948881789,3-5
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,codex,gpt-5.5,1876,call_jFi1wtcmqzQDiA2w0V06s48g,bash,,114,114,111,1.027027027027027,<2
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,codex,gpt-5.5,2678,call_ooDWzEwymMqZUGE6bS9LQX3u,bash,,9947,9947,3631,2.7394657119250896,2-3
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,codex,gpt-5.5,3058,call_MWFhgq2w4rnC4h1TiUu0FjJC,bash,,17669,17669,4450,3.970561797752809,3-5
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,codex,gpt-5.5,5122,call_Rs44OokbBphtoOqCKEBZmY1O,bash,,177,177,152,1.1644736842105263,<2
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,codex,gpt-5.5,5281,call_A90BxOrjsYXNeJ2693wDMuBn,bash,,455,455,268,1.6977611940298507,<2
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,codex,gpt-5.5,8820,call_5kh6JxvCeq62fwTkBOGvJ1TC,bash,,114,114,111,1.027027027027027,<2
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,codex,gpt-5.5,11016,call_1X3G82jNi2peVgPoNiGFrIbe,bash,,7420,7420,3121,2.37744312720282,2-3
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,codex,gpt-5.5,11581,call_ARNtGX7rASqqOzkKGHT9Dggc,bash,,132,132,123,1.0731707317073171,<2
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,codex,gpt-5.5,12777,call_wQ2tq6UmrbEAUw0Ulq7UCzVr,bash,,416,416,301,1.3820598006644518,<2
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,codex,gpt-5.5,13561,call_xLcPf3JH6WvBJSbX3ppwYry1,bash,,436,436,289,1.508650519031142,<2
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,codex,gpt-5.5,14697,call_18y13yXHknuPKZc7GY1SNKrH,bash,,609,609,370,1.645945945945946,<2
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,codex,gpt-5.5,14838,call_9NLfbHXXTqAcB0G36PK2R8dM,bash,,609,609,370,1.645945945945946,<2
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,codex,gpt-5.5,15948,call_jKOc2aIwkAL7WGUB2b8oMoIY,bash,,378,378,251,1.5059760956175299,<2
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,codex,gpt-5.5,16085,call_WbAd3LqeTwLliXG35ZcGP8pd,bash,,183,183,138,1.326086956521739,<2
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,codex,gpt-5.5,17592,call_Kup9JUIB4QfJ79V8UQjK8N9M,bash,,278,278,234,1.188034188034188,<2
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,codex,gpt-5.5,17862,call_vxG9kJlBM1AD7QubOa0o02CA,bash,,4928,4928,1553,3.1732131358660656,3-5
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,codex,gpt-5.5,17904,call_YsXtk8hqvqOctdyVUpi7ZmHm,bash,,8288,8290,2559,3.2395466979288785,3-5
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,codex,gpt-5.5,18646,call_gsjdaAqzkOJSX7w22umSUOso,bash,,18650,18650,5649,3.301469286599398,3-5
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,codex,gpt-5.5,20375,call_aDiaLFwdyhBGgwABTCcHSMlK,bash,,342,342,193,1.7720207253886011,<2
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,codex,gpt-5.5,26190,call_zbtWclOT0tN7KWnEwFHYZqS3,bash,,311,311,227,1.3700440528634361,<2
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,codex,gpt-5.5,26606,call_CUCUaCQwwGOhY3K7omRHC7hz,bash,,573,573,341,1.6803519061583578,<2
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,codex,gpt-5.5,29968,call_IzvdbaPBLLxKUD4bgqj7cMjg,bash,,413,413,295,1.4,<2
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,codex,gpt-5.5,30605,call_LW4E9DykJw0071aqDFTAdl0K,bash,,303,303,208,1.4567307692307692,<2
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,codex,gpt-5.5,31589,call_lTjHP28Uur6cDmktabOeHhw8,bash,,5615,5702,2386,2.3897736797988265,2-3
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,codex,gpt-5.5,32776,call_f3HBAoSTN9BGPN9Hl6BgDbWy,bash,,8907,8907,3261,2.731370745170193,2-3
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,codex,gpt-5.5,33980,call_VXUfDHiC853xAwMKeuvntq2r,bash,,200,200,144,1.3888888888888888,<2
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,codex,gpt-5.5,34729,call_FTXH6lGOZmFsE4TWzVjdxKXl,bash,,570,570,388,1.4690721649484537,<2
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,codex,gpt-5.5,35005,call_bt4EKCDA2DYCFAOzEqJM3ij3,bash,,113,113,109,1.036697247706422,<2
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,codex,gpt-5.5,36764,call_hfEvGnSdwhU48vzhi1ia4XBF,bash,,171,171,144,1.1875,<2
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,codex,gpt-5.5,37851,call_Q5Lu7nvm1HX4SBHmlIl8TA2Y,bash,,328,330,226,1.4601769911504425,<2
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,codex,gpt-5.5,40252,call_UVdEjgAFxOv9wOaw783WiEd9,bash,,196,196,136,1.4411764705882353,<2
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,codex,gpt-5.5,40656,call_AVnXXV3Vj1PgmgY6NaKYgGIy,bash,,19645,19645,3534,5.558856819468025,5-10
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,codex,gpt-5.5,42357,call_3e2ArnwkYgvxdqK6ruj2rGvW,bash,,3178,3178,1610,1.9739130434782608,<2
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,codex,gpt-5.5,43941,call_pedikMH3z35Y3TOq0AdPIXT9,bash,,451,451,310,1.4548387096774194,<2
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,codex,gpt-5.5,46220,call_zvl9o6I0zXgkc9ACe5dvU51U,bash,,194,194,149,1.3020134228187918,<2
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,codex,gpt-5.5,47181,call_trTAV8dtNm8O5kMODlQzUc1R,bash,,1470,1470,720,2.0416666666666665,2-3
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,codex,gpt-5.5,47815,call_ZK1Uju6zlPVbcnkaVYeON1EJ,bash,,2695,2695,753,3.5790172642762283,3-5
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,codex,gpt-5.5,48168,call_RO5DmHMvH9F7CHBTvb6Vi5ei,bash,,238,238,167,1.4251497005988023,<2
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,codex,gpt-5.5,50799,call_Jta1GdjZYv0KATAyViUd65ol,bash,,5253,5253,1907,2.7545883586785527,2-3
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,codex,gpt-5.5,51961,call_AgHUjWCZP01tfckdAs3w2gwl,bash,,9819,9821,3562,2.757158899494666,2-3
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,codex,gpt-5.5,52847,call_wuqeZfU0aMhgPFuj89dn5SC7,bash,,308,308,210,1.4666666666666666,<2
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,codex,gpt-5.5,54112,call_uxAjdJNeJQ5W9JKEApqN5aOD,bash,,455,455,235,1.9361702127659575,<2
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,codex,gpt-5.5,56637,call_06IHnNU6QPugkbBJSWhVSIs2,bash,,195,195,151,1.2913907284768211,<2
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,codex,gpt-5.5,59273,call_1VyOHEqunpAQYyTWWEI6Dka3,bash,,652,652,258,2.5271317829457365,2-3
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,codex,gpt-5.5,60224,call_54XiskM6mh38fFCpla66izJM,bash,,1571,1571,642,2.4470404984423677,2-3
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,codex,gpt-5.5,60495,call_DcjXCAtU3YnDSYKfYDiO7ogT,bash,,870,870,350,2.4857142857142858,2-3
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,codex,gpt-5.5,60925,call_SUKbZLTZRFimuS40J5uV7bAN,bash,,195,195,150,1.3,<2
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,codex,gpt-5.5,61030,call_mPAd7zjPkztiAa2hfmB0ThxH,bash,,263,263,196,1.3418367346938775,<2
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,codex,gpt-5.5,62262,call_hQlifKLFD9iAo6PVMwZ8YcRe,bash,,195,195,151,1.2913907284768211,<2
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,codex,gpt-5.5,62427,call_x3GCGWsvcGFYhS0kjqseWIVe,bash,,712,712,439,1.6218678815489749,<2
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,codex,gpt-5.5,63284,call_9uiFS1g9wpbfg5PQA4HPF6Oj,bash,,399,399,251,1.5896414342629481,<2
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,codex,gpt-5.5,66220,call_CFvc35MDVoq05yi6XwNgj81I,bash,,529,529,331,1.5981873111782476,<2
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,codex,gpt-5.5,1082,call_Ndpq9ccb3re3MSJG8C8uHDbp,bash,,3216,3216,1081,2.9750231267345053,2-3
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,codex,gpt-5.5,1472,call_LW9ht7bQvISjKbinI69jcPAQ,bash,,7212,7212,1555,4.637942122186495,3-5
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,codex,gpt-5.5,2147,call_BPiUZtcsayvYGLDvGa1pXrDH,bash,,102,102,103,0.9902912621359223,<2
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,codex,gpt-5.5,2668,call_MV2T5TZtg4o6GtZBqOkd2ZZV,bash,,7116,7117,2404,2.9604825291181363,2-3
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,codex,gpt-5.5,3308,call_2SqXpocfMqTNcCOiDxTGuaTZ,bash,,2604,2604,789,3.300380228136882,3-5
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,codex,gpt-5.5,3422,call_8qAKrlfABBOVRtr2dEudIwAL,bash,,3051,3051,752,4.05718085106383,3-5
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,codex,gpt-5.5,4151,call_0LgDdwj6WWsQdGc4T2bTl260,bash,,14100,14100,2389,5.902051067392215,5-10
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,codex,gpt-5.5,4392,call_bAKIRWqTFZMAR7267VaJZDTc,bash,,2534,2534,1041,2.4341978866474543,2-3
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,codex,gpt-5.5,5913,call_CQ0DAEzKactZmwaOomiVP7Ri,bash,,157,157,142,1.1056338028169015,<2
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,codex,gpt-5.5,6615,call_pRk9YnKs9nVxqGB3x9N4bIPe,bash,,251,251,185,1.3567567567567567,<2
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,codex,gpt-5.5,7061,call_Ryj66cLkfvlqs3QKo03lKeQq,bash,,2918,2918,909,3.2101210121012103,3-5
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,codex,gpt-5.5,7844,call_ncBIQrQju4WQ9rcaz2iWsOlx,bash,,485,485,300,1.6166666666666667,<2
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,codex,gpt-5.5,9739,call_M3oM4UrKsSqCSDsYLOTpL7kL,bash,,183,183,138,1.326086956521739,<2
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,codex,gpt-5.5,9885,call_tPA6oZerkKn586ILIfg71EJi,bash,,416,416,301,1.3820598006644518,<2
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,codex,gpt-5.5,10804,call_ZAp6vyWdeDOjLAJgB22Qjein,bash,,102,102,103,0.9902912621359223,<2
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,codex,gpt-5.5,13560,call_OKtckWNOWJCRjNlGhT1p2dLo,bash,,234,234,151,1.5496688741721854,<2
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,codex,gpt-5.5,14351,call_5o3AI1Laev5GQ5z0fONZBU2d,bash,,39128,39131,12273,3.1883809989407643,3-5
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,codex,gpt-5.5,15482,call_xETmdL4V39wVRLiooXTPc9AM,bash,,2193,2193,657,3.3378995433789953,3-5
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,codex,gpt-5.5,15948,call_jKOc2aIwkAL7WGUB2b8oMoIY,bash,,378,378,251,1.5059760956175299,<2
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,codex,gpt-5.5,16878,call_yfo6D1L6G0ZlLcHjGGzmqFYz,bash,,102,102,104,0.9807692307692307,<2
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,codex,gpt-5.5,16966,call_0XTfNh2mhBLB0FPsVCktevd2,bash,,278,278,237,1.1729957805907174,<2
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,codex,gpt-5.5,19176,call_idBFZlk0r52TVBzo4NTh9SJV,bash,,39736,39758,10060,3.9520874751491055,3-5
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,codex,gpt-5.5,19321,call_do33hdCYCftHDd4j8KJeqsdy,bash,,5441,5441,1380,3.942753623188406,3-5
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,codex,gpt-5.5,20207,call_P03JXaeWlaqy9l3Zu45GU8TW,bash,,3439,3439,1257,2.73587907716786,2-3
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,codex,gpt-5.5,20297,call_9Dl5TfmbKDRfAicQFonO7LVP,bash,,9084,9086,2909,3.12341010656583,3-5
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,codex,gpt-5.5,20960,call_WBPHMs9QKZoYjCTNezsnzlGE,bash,,394,394,310,1.270967741935484,<2
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,codex,gpt-5.5,22064,call_6z5u2A8EZ6596DeErbheUyPZ,bash,,177,177,152,1.1644736842105263,<2
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,codex,gpt-5.5,23451,call_vWZinbBDy9ma8YCJ0nIfQu5q,bash,,9874,9874,2142,4.609710550887021,3-5
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,codex,gpt-5.5,25191,call_LIbGlLfQOkqT8mqOHycsdvJq,bash,,4072,4072,1270,3.206299212598425,3-5
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,codex,gpt-5.5,25492,call_CGcmRG11Ka0mFrTaP4FtuAe2,bash,,183,183,139,1.316546762589928,<2
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,codex,gpt-5.5,25541,call_CKUCuajQJ137XCgWiwdiXbGy,bash,,730,730,307,2.3778501628664497,2-3
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,codex,gpt-5.5,27220,call_abwG9mrdKiaUZjUrG8BWvO7R,bash,,102,102,99,1.0303030303030303,<2
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,codex,gpt-5.5,28926,call_iPClld2igc9xdyfHDMJRzaVC,bash,,5091,5091,1234,4.125607779578607,3-5
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,codex,gpt-5.5,33346,call_FYUfHM44NpXIFlVk3iHS7Tlt,bash,,4351,4438,1986,2.2346424974823766,2-3
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,codex,gpt-5.5,34501,call_y1veehzjtiMJx2QNpVFbNWUm,bash,,1486,1486,724,2.052486187845304,2-3
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,codex,gpt-5.5,34632,call_wuHBfGH2yya3hW85OGIHab4w,bash,,177,177,153,1.1568627450980393,<2
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,codex,gpt-5.5,34706,call_aG2NP69BqMapGkcUVvOiBJ1y,bash,,28352,28352,5404,5.246484085862324,5-10
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,codex,gpt-5.5,35208,call_MC1Axx0HreS2curnHOcotDSd,bash,,328,330,227,1.4537444933920705,<2
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,codex,gpt-5.5,35704,call_i7lZWxqjHjDwenEvQkp6EPdz,bash,,328,330,226,1.4601769911504425,<2
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,codex,gpt-5.5,36376,call_wdhnfOXjuEk5PlZ4fR8qHnoy,bash,,5407,5496,2404,2.286189683860233,2-3
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,codex,gpt-5.5,36973,call_GIBtvlGfitzfx8VgDuR49TfJ,bash,,2445,2445,644,3.796583850931677,3-5
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,codex,gpt-5.5,37443,call_JV1cFQDFntgat0BTSP3hRGRb,bash,,6186,6186,1761,3.512776831345826,3-5
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,codex,gpt-5.5,38147,call_bijIn97V9mBmPMG4yuiMyube,bash,,102,102,103,0.9902912621359223,<2
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,codex,gpt-5.5,41504,call_qn1LoCIlUqkvBh4lrA5NIoQ7,bash,,2841,2841,1334,2.129685157421289,2-3
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,codex,gpt-5.5,42184,call_uLr3DYwJL70mp9WIQpHnGPFE,bash,,26813,26813,5342,5.019281168101834,5-10
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,codex,gpt-5.5,43336,call_2t5CO6ycxpoj3vslfzV8Ra6l,bash,,177,177,152,1.1644736842105263,<2
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,codex,gpt-5.5,45832,call_0f94tSn4X4KJpO5dRx4TCYcY,bash,,102,102,103,0.9902912621359223,<2
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,codex,gpt-5.5,46437,call_za6P9Dt4uafwKmoJgOx8cygY,bash,,242,242,198,1.2222222222222223,<2
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,codex,gpt-5.5,46876,call_35BhkwgCjAme9tQD6EUEvgnk,bash,,1589,1592,511,3.11545988258317,3-5
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,codex,gpt-5.5,46883,call_nnE43UI86OHRfALdBtAME3M4,bash,,4271,4271,1499,2.8492328218812544,2-3
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,codex,gpt-5.5,47325,call_Ak7L7RWoexJcC0QYcbvVuLby,bash,,253,253,189,1.3386243386243386,<2
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,codex,gpt-5.5,48599,call_5sMjbgZOhKQWLGON3mLkI90G,bash,,126,126,118,1.0677966101694916,<2
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,codex,gpt-5.5,49772,call_yHztazPmAcpZLWZZzdf1NOkv,bash,,373,373,220,1.6954545454545455,<2
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,codex,gpt-5.5,51869,call_hzr2mi1VlMvzyip4lInp3O1P,bash,,102,102,102,1.0,<2
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,codex,gpt-5.5,52291,call_PxXdVd87s0AzbuFqK30VM0tN,bash,,102,102,102,1.0,<2
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,codex,gpt-5.5,52444,call_uQfPdynaksQOBFFS1lLmQK7s,bash,,212,212,160,1.325,<2
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,codex,gpt-5.5,54075,call_n9XyFuE76uvRfkUOBbM6vOas,bash,,2279,2279,936,2.4348290598290596,2-3
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,codex,gpt-5.5,54217,call_kqaHhwLj5IGwAOd198asbCZE,bash,,4542,4542,2100,2.162857142857143,2-3
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,codex,gpt-5.5,55741,call_5Qc8IDb6nUa7ZQvyvxwRhgcR,bash,,529,529,332,1.5933734939759037,<2
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,codex,gpt-5.5,56220,call_Ix7ozjuW4uKiMFYBASGgp2Lq,bash,,263,263,196,1.3418367346938775,<2
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,codex,gpt-5.5,59746,call_BRygVtBZ6NxkwzPzQuk3P6XN,bash,,2203,2203,853,2.582649472450176,2-3
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,codex,gpt-5.5,63397,call_WxFsM7D3SJxhEa8I585jR00l,bash,,573,573,370,1.5486486486486486,<2
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,codex,gpt-5.5,64787,call_7q0pciJmmO7wohLpM8FFXBU7,bash,,4222,4222,646,6.535603715170279,5-10
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,codex,gpt-5.5,65434,call_k4azbHd1kUhsjm3ttbKAjSEy,bash,,102,102,103,0.9902912621359223,<2
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,codex,gpt-5.5,66790,call_Xu3dbLJjmuRIvgeEnxVPkXsZ,bash,,1586,1586,552,2.8731884057971016,2-3
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,codex,gpt-5.5,67424,call_HZJeWRZVc2946lBWbcRrJtal,bash,,1500,1500,537,2.793296089385475,2-3
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,codex,gpt-5.5,67549,call_pTKaRjEEZDLQEaRc9jvAjEnh,bash,,114,114,112,1.0178571428571428,<2
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,codex,gpt-5.5,70702,call_mhySdBLTgGMeCyNAOETtSuJb,bash,,1703,1703,584,2.916095890410959,2-3
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,codex,gpt-5.5,70980,call_u8kzbS4A2GqO5QgPaRSOL46c,bash,,114,114,112,1.0178571428571428,<2
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,codex,gpt-5.5,71313,call_VwGOdr8xGdeJVoLwNK7W68MY,bash,,488,488,264,1.8484848484848484,<2
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,codex,gpt-5.5,71742,call_jQLsoXQveGbjyY87FRCCEO97,bash,,76,76,72,1.0555555555555556,<2
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,codex,gpt-5.5,71763,call_Ld3hntTu9CyiDff5vKCvL66Q,bash,,16156,16160,1252,12.907348242811501,10-20
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,codex,gpt-5.5,73354,call_nkCRB2jemHodqG1d2icVpdv4,bash,,40156,40160,2329,17.243452125375697,10-20
bash,019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,codex,gpt-5.5,73987,call_eEmPCo6CRnbt5jqXcdz6MmpW,bash,,259,259,195,1.3282051282051281,<2
