probe,session_id,agent,model,seq,tool_use_id,tool_kind,file_path,result_chars,n_lines,style,n_prefixed_lines,prefix_chars,prefix_share,prefixed_line_share
read,2c3b9c50-a062-4c8e-bad6-eeae7fa14bcd,claude_code,claude-opus-4-6,35,toolu_01HCWDpv4c5TFpgvEogDkiww,read,/home/abe/osvauld/scribe/src/lib.rs,2813,78,arrow,78,546,0.19409882687522217,1.0
read,2c48cdbc-7a44-443c-af64-83f9ef299976,claude_code,claude-opus-4-6,32,toolu_01D8fpaWfyfihmBmnE57192g,read,/Users/jdsingh/Projects/AI/forge/src/review/mod.rs,4404,101,arrow,101,707,0.16053587647593098,1.0
read,2c55ba91-9feb-4e7e-b027-482db4d32e8b,claude_code,claude-opus-4-7,131,toolu_01RqxEU89w3C3naw2unhSyV2,read,/Users/ninawork/entire/devenv/cli/cmd/entire/main.go,2220,76,tab,76,219,0.09864864864864865,1.0
read,2cae28a4-28e8-4bfa-9225-7682543f3664,claude_code,claude-opus-4-7,444,toolu_01VRD1djgd8TfrnEEzTAu1Bb,read,/Users/scottdensmore/Developer/scottdensmore/movieswiftui/MovieSwift/Packages/Backend/Sources/Backend/utils/PlatformImage.swift,252,10,arrow,10,70,0.2777777777777778,1.0
read,2cae28a4-28e8-4bfa-9225-7682543f3664,claude_code,claude-opus-4-7,924,toolu_01XkGufiQveADfCUfLpPuqMA,read,/Users/scottdensmore/Developer/scottdensmore/movieswiftui/MovieSwift/MovieSwift/views/components/settings/SettingsForm.swift,1458,25,arrow,20,140,0.09602194787379972,0.8
read,2cae28a4-28e8-4bfa-9225-7682543f3664,claude_code,claude-opus-4-7,1280,toolu_01WNBsCDqvMPA1v9FznaCAng,read,/Users/scottdensmore/Developer/scottdensmore/movieswiftui/MovieSwift/MovieSwift/views/components/myLists/MyLists.swift,501,15,arrow,15,105,0.20958083832335328,1.0
read,2cae28a4-28e8-4bfa-9225-7682543f3664,claude_code,claude-opus-4-7,2181,toolu_014ga1MDDbgatC814EqCRhBj,read,/Users/scottdensmore/Developer/scottdensmore/movieswiftui/MovieSwift/MovieSwift/views/components/movieDetail/MovieDetail.swift,446,15,arrow,15,105,0.23542600896860988,1.0
read,2cae28a4-28e8-4bfa-9225-7682543f3664,claude_code,claude-opus-4-7,2202,toolu_01Y9u1BYtAq3rD48BLWQyTTh,read,/Users/scottdensmore/Developer/scottdensmore/movieswiftui/MovieSwift/MovieSwift/views/components/moviesHome/grid/MoviesHomeGrid.swift,435,10,arrow,10,70,0.16091954022988506,1.0
read,2cae28a4-28e8-4bfa-9225-7682543f3664,claude_code,claude-opus-4-7,4290,toolu_014tJfhJ9yUbzUevriM95UcH,read,/Users/scottdensmore/Developer/scottdensmore/movieswiftui/MovieSwift/MovieSwift/views/components/movieDetail/rows/MovieCoverRow.swift,1916,40,tab,40,153,0.07985386221294363,1.0
read,2cae28a4-28e8-4bfa-9225-7682543f3664,claude_code,claude-opus-4-7,4968,toolu_01B8AsjjrqxCDxUZXULTkXQp,read,/Users/scottdensmore/Developer/scottdensmore/movieswiftui/MovieSwift/MovieSwift/views/components/movieDetail/rows/MovieCrosslinePeopleRow.swift,1297,30,tab,30,90,0.06939090208172706,1.0
read,2cae28a4-28e8-4bfa-9225-7682543f3664,claude_code,claude-opus-4-7,5728,toolu_014VA6kLbMy7W3qa3Ht5Gwow,read,/Users/scottdensmore/Developer/scottdensmore/movieswiftui/MovieSwift/MovieSwift/views/components/movieDetail/MovieDetail.swift,2464,60,tab,60,240,0.09740259740259741,1.0
read,2cae28a4-28e8-4bfa-9225-7682543f3664,claude_code,claude-opus-4-7,6383,toolu_016xZD4tLWQznGSR6pn21gt8,read,/Users/scottdensmore/Developer/scottdensmore/movieswiftui/MovieSwift/MovieSwift/views/components/fan club/FanClubHome.swift,2568,60,tab,60,226,0.08800623052959501,1.0
read,2cae28a4-28e8-4bfa-9225-7682543f3664,claude_code,claude-opus-4-7,6891,toolu_01LaBvRy7NMF6cr27Q3s5tEv,read,/Users/scottdensmore/Developer/scottdensmore/movieswiftui/MovieSwift/Shared/views/SplitView.swift,547,12,tab,12,36,0.06581352833638025,1.0
read,2cae28a4-28e8-4bfa-9225-7682543f3664,claude_code,claude-opus-4-7,6942,toolu_014uJf12NCbMQJiDEg4b3xR8,read,/Users/scottdensmore/Developer/scottdensmore/movieswiftui/MovieSwift/MovieSwift/views/components/home/outline/OutlineMenu.swift,1463,35,tab,35,140,0.09569377990430622,1.0
read,2cae28a4-28e8-4bfa-9225-7682543f3664,claude_code,claude-opus-4-7,7268,toolu_01NgYHsi4nrxzSrya2y8PsyJ,read,/Users/scottdensmore/Developer/scottdensmore/movieswiftui/MovieSwift/MovieSwift/views/components/home/outline/OutlineMenu.swift,1545,33,tab,33,132,0.0854368932038835,1.0
read,2cae28a4-28e8-4bfa-9225-7682543f3664,claude_code,claude-opus-4-7,9482,toolu_01YWM6o4NEVUCRUMFhwYrQbb,read,/Users/scottdensmore/Developer/scottdensmore/movieswiftui/MovieSwift/MovieSwift/Assets.xcassets/Colors/steam_blue.colorset/Contents.json,373,20,tab,20,51,0.13672922252010725,1.0
read,2cae28a4-28e8-4bfa-9225-7682543f3664,claude_code,claude-opus-4-7,9836,toolu_01HdJPwJKRXBsug9WQ27ZMjS,read,/Users/scottdensmore/Developer/scottdensmore/movieswiftui/MovieSwift/MovieSwift/views/components/discover/DiscoverView.swift,2016,35,tab,35,140,0.06944444444444445,1.0
read,2cae28a4-28e8-4bfa-9225-7682543f3664,claude_code,claude-opus-4-7,11424,toolu_01Y1HEPqLySaMfbiqFSdg2RS,read,/Users/scottdensmore/Developer/scottdensmore/movieswiftui/MovieSwift/MovieSwift/views/components/home/outline/OutlineMenu.swift,3051,75,tab,75,260,0.08521796132415602,1.0
read,2cae28a4-28e8-4bfa-9225-7682543f3664,claude_code,claude-opus-4-7,13451,toolu_01WkomFhgED3wwiNtBbmZxAb,read,/Users/scottdensmore/Developer/scottdensmore/movieswiftui/MovieSwift/MovieSwift/views/components/myLists/MyLists.swift,4260,90,tab,90,261,0.06126760563380282,1.0
read,2cae28a4-28e8-4bfa-9225-7682543f3664,claude_code,claude-opus-4-7,13783,toolu_01Qetetp2UV7UMTZa3AK3KUP,read,/Users/scottdensmore/Developer/scottdensmore/movieswiftui/MovieSwift/MovieSwiftUITests/MovieSwiftMacUITests.swift,1596,35,tab,35,140,0.08771929824561403,1.0
read,2cae28a4-28e8-4bfa-9225-7682543f3664,claude_code,claude-opus-4-7,14217,toolu_01PSS6XqYwUeK9RdiHSv1FQW,read,/Users/scottdensmore/Developer/scottdensmore/movieswiftui/MovieSwift/MovieSwift/views/components/peopleDetail/rows/PeopleDetailMovieRow.swift,1789,50,tab,50,141,0.07881498043599776,1.0
read,2cae28a4-28e8-4bfa-9225-7682543f3664,claude_code,claude-opus-4-7,16874,toolu_01T9VE4v9DwfnwKo2cqCfZ5m,read,/Users/scottdensmore/Developer/scottdensmore/movieswiftui/MovieSwift/Shared/views/SplitView.swift,271,4,tab,4,12,0.04428044280442804,1.0
read,2cae28a4-28e8-4bfa-9225-7682543f3664,claude_code,claude-opus-4-7,17044,toolu_01E6zQvLsP5FSV4fpdvFciUF,read,/Users/scottdensmore/Developer/scottdensmore/movieswiftui/MovieSwift/Packages/Backend/Tests/BackendTests/APIServiceTests.swift,5831,130,tab,130,508,0.08712056251071858,1.0
read,2cae28a4-28e8-4bfa-9225-7682543f3664,claude_code,claude-opus-4-7,17601,toolu_01BfFxnQF6eokHxPG8eWzUmh,read,/Users/scottdensmore/Developer/scottdensmore/movieswiftui/MovieSwift/Packages/Backend/Sources/Backend/wrappers/UserDefaultWrapper.swift,524,22,tab,22,57,0.10877862595419847,1.0
read,2cae28a4-28e8-4bfa-9225-7682543f3664,claude_code,claude-opus-4-7,19967,toolu_01TPfS2pRj56jNAoct5fZABx,read,/private/tmp/claude-501/-Users-scottdensmore-Developer-scottdensmore-movieswiftui/73bfc67d-407a-421c-bdf6-b48fa3a353d2/tasks/bdf00cgs3.output,116,4,tab,4,8,0.06896551724137931,1.0
read,2cca5b62-a857-43cb-9690-a9834087a141,claude_code,claude-opus-4-6,601,toolu_016pMYfHCB1EnjBDbQAhYs7L,read,/Users/melagiri/Workspace/codeInsights/code-insights/server/src/llm/prompts.ts,4027,70,arrow,70,490,0.1216786689843556,1.0
read,2d14de52-046f-4151-9c9a-8841f80af584,claude_code,claude-opus-4-6,5,toolu_0168YdP9LMq1gheAEz6NSbYK,read,/Users/cedricteyton/Code/agents-md-evaluator/prompts/shared/output-format-error.md,10100,234,arrow,234,1638,0.16217821782178218,1.0
read,2d389bae-1365-4122-9ff2-46fd02f68c8d,claude_code,claude-opus-4-6,327,toolu_01UB3YaCbXZ1FQoujg9NtmAZ,read,/Users/soph/Work/entire/devenv/cli/cmd/entire/cli/agent/opencode/entire_plugin.ts,10110,233,arrow,228,1596,0.15786350148367953,0.9785407725321889
read,2d432ed9-30a3-4918-840c-cad28a9666f5,claude_code,claude-opus-4-6,44,toolu_01KrFYkukU65uuCVPtBPYRtd,read,/home/greg/Developer/ai.rb/web/views/page_show.erb,421,11,arrow,11,77,0.1828978622327791,1.0
read,2d48ad9b-b4da-4de7-acdc-efdd179faf47,claude_code,claude-sonnet-4-6,675,toolu_016tgZxjgTMCxe17Qdj5EQkP,read,/home/chris/develop/wrkflw/apps/api-service/src/test/kotlin/dev/wrkflw/SubmitDocumentE2ETest.kt,977,20,tab,20,65,0.06653019447287616,1.0
read,2d48ad9b-b4da-4de7-acdc-efdd179faf47,claude_code,claude-sonnet-4-6,3496,toolu_01MPoLpfTNM9n9oe6tn1JbZv,read,/home/chris/develop/wrkflw/specs/001-document-approval-engine/tasks.md,4508,60,tab,60,240,0.05323868677905945,1.0
read,2d52949d-2d63-49e1-8170-45fedee86382,claude_code,claude-opus-4-7,98,toolu_01Rar2BQWze8zqkxhxWRchwo,read,/tmp/skf-story-3-3-review.diff,3110,67,tab,67,192,0.06173633440514469,1.0
read,2d62938d-a5d3-4bac-9d0f-bf8056720e6d,claude_code,claude-opus-4-6,1324,toolu_01Ahzq12SyCamyf1b7vPUnC5,read,/Users/pfleidi/entire/cli/.worktrees/performance-logging-investigation/cmd/entire/cli/strategy/manual_commit_push.go,851,21,arrow,21,147,0.172737955346651,1.0
read,2dbefcb1-9a0f-40c1-8363-061128a2b8ab,claude_code,claude-opus-4-6,47,toolu_01N3qCPbcxFGhk1MpXbe1HXT,read,/opt/homebrew/share/zsh/htmldoc/Completion-Widget-Example.html,939,24,tab,24,63,0.0670926517571885,1.0
read,2dee35c5-5a1f-49fa-8dd9-9ff88b81cad6,claude_code,claude-opus-4-7,371,toolu_01QkCQdJUB8FaswyGjtevNUr,read,/tmp/p7-07.png,181774,1,image_base64,0,0,0.0,0.0
read,2e048284-22b8-41bf-8b93-10283248fb5c,claude_code,claude-opus-4-6,237,toolu_01AYFXBfRScUsbfLykd1vDfA,read,/Users/ajaxdavis/repos/tpmjs/tpmjs/apps/web/src/lib/mcp/handlers.ts,1483,50,arrow,50,350,0.23600809170600134,1.0
read,2e3df92b-358b-4e2f-83f5-8b62591ddca5,claude_code,claude-opus-4-7,63,toolu_015y6VtKAtrKwvjKu4djU1XY,read,/home/armel/Projects/OSS/bmad-module-skill-forge/docs/bmad-synergy.md,13412,182,tab,182,620,0.04622725917089174,1.0
read,2e9c39c5-224a-4e13-9583-5eeecf73902f,claude_code,claude-opus-4-6,40,toolu_01GiJfNHQi9jRF5CZ9TeMeP4,read,/Users/tslater/dev/duet/skills/prose/SKILL.md,617,15,arrow,15,105,0.17017828200972449,1.0
read,2eb77b53-8f2a-45b8-8545-bad05b80c973,claude_code,claude-opus-4-6,34,toolu_01UXJEg9a1c8KCFhJxfiZjHz,read,/Users/jeevanpillay/Code/@lightfastai/lightfast/apps/app/src/app/(trpc)/api/trpc/[trpc]/route.ts,2770,84,tab,84,243,0.08772563176895307,1.0
read,2eb77b53-8f2a-45b8-8545-bad05b80c973,claude_code,claude-opus-4-6,61,toolu_01SamEvGZ7J75pqNRin4KpP9,read,/Users/jeevanpillay/Code/@lightfastai/lightfast/apps/app/src/app/(app)/layout.tsx,1277,29,tab,29,78,0.06108065779169929,1.0
read,2ecc42cc-d0d5-4fed-a509-0e48855c077d,claude_code,claude-sonnet-4-6,261,toolu_01W9mS1SsXHHX8kYUpq253wh,read,/Users/peytonmontei/Documents/entire/devenv/entireio/cli/cmd/entire/cli/strategy/manual_commit_session.go,2696,55,arrow,50,350,0.1298219584569733,0.9090909090909091
read,2f057360-cb0e-4353-a946-75ef013ec220,claude_code,claude-opus-4-6,77,toolu_01X5bE5DxMqoMJjgcgAtY2D7,read,/Users/jeevanpillay/Code/@lightfastai/lightfast/apps/app/src/types/index.ts,913,23,tab,23,60,0.06571741511500548,1.0
read,2f1631e5-b073-4184-a874-96529f415a7b,claude_code,claude-opus-4-7,105,toolu_01UAhX5pUM9BHMDP7X5pfj9W,read,/Users/hutusi/workspace/ai/naive/agentcenter-nuxt/app/components/publish/PubChoice.vue,1785,55,tab,55,156,0.08739495798319327,1.0
read,2f1d6cc3-653d-4096-80f5-c06cb311b1c9,claude_code,claude-opus-4-6,220,toolu_01WUG3B8d5CGnkyyppwBrzkV,read,/Users/marcus/conductor/workspaces/brain-v1/lusaka/app/src/server/oauth/bridge.ts,1332,30,arrow,30,210,0.15765765765765766,1.0
read,2f1d6cc3-653d-4096-80f5-c06cb311b1c9,claude_code,claude-opus-4-6,335,toolu_01LxDHGMiffGQCS7VA4xR2Jp,read,/Users/marcus/conductor/workspaces/brain-v1/lusaka/app/src/server/intent/intent-queries.ts,1452,40,arrow,40,280,0.1928374655647383,1.0
read,2f1d6cc3-653d-4096-80f5-c06cb311b1c9,claude_code,claude-opus-4-6,397,toolu_01VvSnt2dx6aTHdMzFJrvDAa,read,/Users/marcus/conductor/workspaces/brain-v1/lusaka/tests/acceptance/oauth-rar-dpop/oauth-test-kit.ts,2940,80,arrow,80,560,0.19047619047619047,1.0
read,2f2152e4-6e52-4c96-9711-cd782a611c9b,claude_code,claude-opus-4-6,631,toolu_011auVs5BTsEvTZJwodSFt7N,read,/Users/sa/rh.1/docs/Mintlify Starter Kit.md,8394,148,arrow,148,1036,0.12342149154157732,1.0
read,2f45c614-6ed2-40c5-a43f-a04ff257e80d,claude_code,claude-opus-4-6,217,toolu_01NqVsi18MEzD7L8kuraRtSN,read,/Users/cyyeh/Desktop/duckdb-data-agent/frontend/src/agent/agentService.ts,9720,257,arrow,257,1799,0.18508230452674898,1.0
read,2fa81926-9dda-4621-a65d-1b27247ed309,claude_code,claude-opus-4-6,2264,toolu_01X6ywf1UpR9W96Zy9N5fcNm,read,/Users/michael/Code/cipher-box-phase-20/apps/web/public/recovery.html,624,15,arrow,15,105,0.16826923076923078,1.0
read,2fa81926-9dda-4621-a65d-1b27247ed309,claude_code,claude-opus-4-6,2288,toolu_01Ap31L7JeSyiULKkUhPp3wK,read,/Users/michael/Code/cipher-box-phase-20/apps/web/public/recovery.html,1822,45,arrow,45,315,0.17288693743139408,1.0
read,2fc10d5a-d0ef-4362-b357-08d8a9e27aa9,claude_code,claude-opus-4-6,352,toolu_01PwWVtWRGYo4GQK8TkJ6D8r,read,/Users/pd/conductor/workspaces/cli/dublin/.context/attachments/Screenshot 2026-04-03 at 08.47.48.png,68166,1,image_base64,0,0,0.0,0.0
read,3035e860-6204-4da1-8f1b-e2c5b3395ccb,claude_code,claude-opus-4-6,16,toolu_01ChXEWPxQznjm3g99rHw4Ld,read,/Users/soph/Work/entire/devenv/cli/cmd/entire/cli/strategy/manual_commit_session.go,10218,256,arrow,256,1792,0.17537678606380896,1.0
read,307145be-5d6b-4c58-9faa-418cafde1db6,claude_code,claude-opus-4-6,1987,toolu_015UgXFwmW27iCGqvgAii25T,read,/Users/michael/Code/cipher-box-phase-20/.planning/STATE.md,11744,187,arrow,187,1309,0.11146117166212534,1.0
read,3088bda7-6e98-4abf-a476-df4211470c6c,claude_code,claude-opus-4-7,88,toolu_01FpTtNxEEbXqwK4WWyCYHHu,read,/home/armel/Projects/OSS/bmad-module-skill-forge/src/skf-campaign/references/step-02-strategy.md,2527,50,tab,50,141,0.05579738820736051,1.0
read,309ab426-bb48-4d11-809f-d60922bf8580,claude_code,claude-opus-4-6,169,toolu_017k4yGudRSPikhYFXZwDNe5,read,/home/openclaw/code/tuicraft/src/daemon/server.ts,7008,199,arrow,199,1393,0.1987728310502283,1.0
read,312738a1-bd46-4244-9033-23cec9e504fd,claude_code,claude-opus-4-7,640,toolu_01Wy25jAmXwXY6Wzh67mVjME,read,/Users/jk/projects/outbid-dirigent/src/outbid_dirigent/ctl.py,6021,160,tab,160,532,0.0883574157116758,1.0
read,31505fc3-7823-4449-9e43-09e3ff8b64c7,claude_code,claude-sonnet-4-6,69,toolu_01KmhW4Nd4js1k6GJZ5szCkG,read,/Users/jobinlawrance/Project/dsj/ravencloak/go-nebula-sidecar/README.md,6624,215,tab,210,732,0.1105072463768116,0.9767441860465116
read,31505fc3-7823-4449-9e43-09e3ff8b64c7,claude_code,claude-sonnet-4-6,918,toolu_01CmPiV4yWB6FzYUXtPi5Mfm,read,/Users/jobinlawrance/Project/dsj/ravencloak/web/src/pages/realms/[name]/index.vue,2144,65,tab,60,200,0.09328358208955224,0.9230769230769231
read,31f69918-1324-4182-bd7e-63f6c031e965,claude_code,claude-fable-5,400,toolu_01Ey23L4GeiEcjMhmJXDoKiF,read,/Users/jackpotter/projects/tallyo-backend/src/main/java/com/tallyo/tallyo_backend/exception/GlobalExceptionHandler.java,3679,99,tab,99,288,0.07828214188638218,1.0
read,3226bd70-0500-4e6d-a29a-8384e972f47d,claude_code,claude-fable-5,135,toolu_01QjnNDFp7k4wH4vs3oDZPbS,read,/Users/pfleidi/entire/cli/.worktrees/remove-checkpoint-version-from-metadata/cmd/entire/cli/checkpoint/aliases.go,1038,20,tab,20,60,0.057803468208092484,1.0
read,3296edb8-4b24-4ae4-af95-a4e72627621e,claude_code,claude-opus-4-6,225,toolu_015BVX6BqMMQ1e77rZ9kwTAQ,read,/Users/cyyeh/Desktop/duckdb-data-agent/.claude/worktrees/litellm-proxy/backend/.env.example,850,22,arrow,22,154,0.1811764705882353,1.0
read,3296edb8-4b24-4ae4-af95-a4e72627621e,claude_code,claude-opus-4-6,939,toolu_011QmLbnqNuA9na24enEfG5A,read,/Users/cyyeh/Desktop/duckdb-data-agent/.claude/worktrees/litellm-proxy/backend/app/config.py,477,10,arrow,10,70,0.14675052410901468,1.0
read,32ba4784-dda9-482a-9d1f-ed540c5d64f0,claude_code,claude-opus-4-6,632,toolu_01Qi3kdxBXQNeTNswZ8bQPFB,read,/Users/gtrrz-victor/wks/cli/cli/cmd/entire/cli/types.go,481,13,arrow,13,91,0.1891891891891892,1.0
read,32ff705a-db92-4346-a9c8-70b631ba581d,claude_code,claude-opus-4-7,156,toolu_01YSBE5gco8QPNU4Z1hfHarC,read,/Users/peytonmontei/Documents/entire/devenv/entireio/cli/.worktrees/entire-review/cmd/entire/cli/agent/claudecode/claude.go,856,22,tab,22,88,0.102803738317757,1.0
read,3381f9ae-0031-4c3d-abfc-d0d3a451961e,claude_code,claude-opus-4-7,95,toolu_016JsSrFAXFd8zJtKUA8fnz8,read,/Users/danobrien/code/family-schedule-app/web-backend/calendars/services/calendar_url_subscriptions.py,3498,110,tab,110,332,0.09491137793024586,1.0
read,33ce5013-89e6-49ac-8933-e7d80868628b,claude_code,claude-sonnet-4-6,68,toolu_01VJdX3fbd7GXoqCDwFAUnGw,read,/Users/jessezhang/Desktop/Coding/side-projects/gemini-voyager/src/core/services/StorageService.ts,857,17,arrow,12,84,0.09801633605600933,0.7058823529411765
read,33ce5013-89e6-49ac-8933-e7d80868628b,claude_code,claude-sonnet-4-6,628,toolu_013Qrog9bnpd7FRdDSRGD9WX,read,/Users/jessezhang/Desktop/Coding/side-projects/gemini-voyager/custom-vite-plugins.ts,516,10,arrow,5,35,0.06782945736434108,0.5
read,33ce5013-89e6-49ac-8933-e7d80868628b,claude_code,claude-sonnet-4-6,1020,toolu_018i5VDTmbv5eFsmPSiADcSY,read,/Users/jessezhang/Desktop/Coding/side-projects/gemini-voyager/src/pages/popup/components/CloudSyncSettings.tsx,3115,65,arrow,60,420,0.1348314606741573,0.9230769230769231
read,33ce5013-89e6-49ac-8933-e7d80868628b,claude_code,claude-sonnet-4-6,1500,toolu_018S3VasawHEPTE8Kivm6Caj,read,/Users/jessezhang/Desktop/Coding/side-projects/gemini-voyager/src/pages/content/folder/aistudio.ts,816,20,arrow,15,105,0.12867647058823528,0.75
read,33ce5013-89e6-49ac-8933-e7d80868628b,claude_code,claude-sonnet-4-6,1512,toolu_016zg7WdT1Ux7AnNh8TzkTkX,read,/Users/jessezhang/Desktop/Coding/side-projects/gemini-voyager/src/pages/content/folder/aistudio.ts,1209,25,arrow,20,140,0.11579818031430934,0.8
read,33d91985-2064-438b-834e-497ce70a9362,claude_code,claude-opus-4-5-20251101,255,toolu_015EruQCjqv7pcMXSjH68T56,read,/Users/soph/Work/entire/devenv/cli/cmd/entire/cli/trail/trail.go,1251,30,arrow,25,175,0.1398880895283773,0.8333333333333334
read,33d91985-2064-438b-834e-497ce70a9362,claude_code,claude-opus-4-5-20251101,302,toolu_01F1U2JMDLHKAnYre17RBegG,read,/Users/soph/Work/entire/devenv/cli/cmd/entire/cli/trail/worktree.go,1124,25,arrow,20,140,0.12455516014234876,0.8
read,33dc6cdd-e1df-4330-8d95-9a10ca56ff0f,claude_code,claude-sonnet-4-6,457,toolu_01Raf25r395esXNdcJVxHA5p,read,/Users/robertlopez/repos/harness/skills/learn-from-mistakes/SKILL.md,5416,119,tab,114,348,0.06425406203840472,0.957983193277311
read,33dc6cdd-e1df-4330-8d95-9a10ca56ff0f,claude_code,claude-sonnet-4-6,1761,toolu_01DTkyf3U42GGmooEDgd2QNE,read,/Users/robertlopez/repos/react-app-start/frontend/__tests__/OnboardingPage.test.tsx,901,25,tab,20,51,0.05660377358490566,0.8
read,33ed38b7-321b-45d5-b23f-a65ed1678324,claude_code,claude-opus-4-6,244,toolu_011uKVmWE1YeJnmEDTns5qMH,read,/Users/cedricteyton/Code/agents-md-evaluator/frontend/src/components/ContextTab.tsx,1107,25,arrow,20,140,0.12646793134598014,0.8
read,345ffa6b-bd28-4afc-953f-78cb65a1c2eb-e0a9524df63b,claude_code,claude-opus-4-8,375,toolu_01XLSzmZPtuLXrpcVyaUuKgg,read,/Users/soph/Work/entire/devenv/cli/cmd/entire/cli/checkpoint/committed_update_test.go,3285,95,tab,95,320,0.0974124809741248,1.0
read,345ffa6b-bd28-4afc-953f-78cb65a1c2eb-e0a9524df63b,claude_code,claude-opus-4-8,476,toolu_01N55nXoHVT5tut7NG4kGWEF,read,/Users/soph/Work/entire/devenv/cli/cmd/entire/cli/agent/types.go,85,5,tab,5,10,0.11764705882352941,1.0
read,345ffa6b-bd28-4afc-953f-78cb65a1c2eb-e0a9524df63b,claude_code,claude-opus-4-8,4027,toolu_01BdCzUCVvu4QdAdwoqQvzRd,read,/Users/soph/Work/entire/devenv/cli_experiments_2/cmd/entire/cli/attribution.go,294,4,tab,4,16,0.05442176870748299,1.0
read,34744f66-288c-440e-b9c4-d0bf96bae469,claude_code,claude-opus-4-7,17,toolu_01QHdvahJYisD5y7xqaDPYSi,read,/home/armel/Projects/OSS/bmad-module-skill-forge/.claude/skills/bmad-qa-generate-e2e-tests/SKILL.md,6238,177,tab,177,600,0.09618467457518436,1.0
read,347b3ecb-f4ff-451d-af79-153d4231223a,claude_code,claude-opus-4-6,49,toolu_01RKx6uyvtDY2BvKKi5WqK6R,read,/workspace/.specs/epic-1-library/PRD.md,12660,202,arrow,202,1414,0.11169036334913113,1.0
read,349fd7ec-2185-4445-b36a-75db309cee3a,claude_code,claude-opus-4-6,15,toolu_01QSUG4EX4opjsgSxsmdzkTQ,read,/home/hj/2026/project/adelie-investment/frontend/src/pages/Home.jsx,3936,94,arrow,94,658,0.16717479674796748,1.0
read,34bbe85d-e855-459b-8466-d8f88151f839,claude_code,claude-opus-4-6,563,toolu_01RC5JfUbKVZcBUzJfhoM2ZC,read,/Users/michael/Code/cipher-box/tests/e2e/tests/full-workflow.spec.ts,910,20,arrow,20,140,0.15384615384615385,1.0
read,34bbe85d-e855-459b-8466-d8f88151f839,claude_code,claude-opus-4-6,1448,toolu_019LuUsmUuLbZM9YJqKQ6gYD,read,/Users/michael/Code/cipher-box/tests/e2e/tests/full-workflow.spec.ts,2321,55,arrow,55,385,0.16587677725118483,1.0
read,34bbe85d-e855-459b-8466-d8f88151f839,claude_code,claude-opus-4-6,1754,toolu_01F4L8BTCxsw4rEW3e2Vqc1Z,read,/Users/michael/Code/cipher-box/packages/sdk/src/client.ts,2868,75,arrow,75,525,0.18305439330543932,1.0
read,34c5688c-0333-41ff-b48b-e7ede2cff8e5,claude_code,claude-opus-4-7,388,toolu_01Gm5qPV9ti2Y3XEpzQqUBMg,read,/home/noah/projects/readaloud/apps/readaloud_web/assets/js/lib/scroll_follow.ts,2030,66,tab,66,189,0.09310344827586207,1.0
read,34caffb7-517a-41d6-a20d-ea10622a94da,claude_code,claude-opus-4-6,352,toolu_01URw8rgXqwU8uVfgojK68mo,read,/home/felt/PycharmProjects/falcon-rs/src/falcon.rs,3181,80,arrow,80,560,0.17604526878340146,1.0
read,34e22330-b703-4399-b66c-89607c9847ed,claude_code,claude-opus-4-6,103,toolu_017vb33CJ7UJHCwyxnXZ21mZ,read,/Users/jeevanpillay/Code/@lightfastai/lightfast/apps/www/src/app/(app)/(marketing)/(landing)/page.tsx,93,1,none,0,0,0.0,0.0
read,3536aeac-f271-462c-8035-6e5d456333d9,claude_code,claude-opus-4-6,34,toolu_01W7aiZtxaashCsbYsM8fg2b,read,/Users/marcus/conductor/workspaces/brain-v1/munich-v2/docs/feature/agent-creation/design/architecture-design.md,23161,426,arrow,426,2982,0.1287509174906092,1.0
read,35cf22f5-21cb-4c34-b501-9008bfdf2e55,claude_code,claude-opus-4-7,20,toolu_013YGeBWRvsw4jZdpYicxY1b,read,/home/armel/Projects/OSS/bmad-module-skill-forge/.claude/skills/bmad-qa-generate-e2e-tests/checklist.md,982,34,tab,34,93,0.09470468431771895,1.0
read,35cf22f5-21cb-4c34-b501-9008bfdf2e55,claude_code,claude-opus-4-7,32,toolu_01ErWqVT7tnSjSU42fjUMpkj,read,/home/armel/Projects/OSS/bmad-module-skill-forge/_bmad-output/implementation-artifacts/1-4-doc-drift-detection-in-audit.md,18783,356,tab,356,1316,0.07006335516158228,1.0
read,35d98d6f-1ef4-4028-9b65-62628a240453,claude_code,claude-opus-4-5-20251101,15,toolu_01EAsagic79NUuznNwBiXHw4,read,/Users/soph/Work/entire/devenv/cli/cmd/entire/cli/e2e_test/assertions.go,6162,164,arrow,159,1113,0.18062317429406036,0.9695121951219512
